timestamp,original,statuscode,mimetype,length,domain,filetype
20180708041607,https://twincitiesstartupweek.com/apple-touch-icon-120x120.png,200,image/png,9025,twincitiesstartupweek.com,ppt
20150702101619,http://twincitiesstartupweek.com/apple-touch-icon-144x144.png,200,image/png,10001,twincitiesstartupweek.com,ppt
20180708051442,https://twincitiesstartupweek.com/apple-touch-icon-144x144.png,200,image/png,10129,twincitiesstartupweek.com,ppt
20150702101721,http://twincitiesstartupweek.com/apple-touch-icon-152x152.png,200,image/png,12683,twincitiesstartupweek.com,ppt
20180708082825,https://twincitiesstartupweek.com/apple-touch-icon-152x152.png,200,image/png,12811,twincitiesstartupweek.com,ppt
20150702101540,http://twincitiesstartupweek.com/apple-touch-icon-57x57.png,200,image/png,3654,twincitiesstartupweek.com,ppt
20180708042816,https://twincitiesstartupweek.com/apple-touch-icon-57x57.png,200,image/png,3777,twincitiesstartupweek.com,ppt
20150702101636,http://twincitiesstartupweek.com/apple-touch-icon-72x72.png,200,image/png,4554,twincitiesstartupweek.com,ppt
20180708054243,https://twincitiesstartupweek.com/apple-touch-icon-72x72.png,200,image/png,4678,twincitiesstartupweek.com,ppt
20150702101632,http://twincitiesstartupweek.com/apple-touch-icon-76x76.png,200,image/png,5157,twincitiesstartupweek.com,ppt
20180708055936,https://twincitiesstartupweek.com/apple-touch-icon-76x76.png,200,image/png,5283,twincitiesstartupweek.com,ppt
20150702101730,http://twincitiesstartupweek.com/apple-touch-icon.png,200,image/png,3648,twincitiesstartupweek.com,ppt
20180708083621,https://twincitiesstartupweek.com/apple-touch-icon.png,200,image/png,3774,twincitiesstartupweek.com,ppt
20211013144642,https://www.twincitiesstartupweek.com/arts-culture,200,text/html,10570,twincitiesstartupweek.com,ppt
20210516053858,https://www.twincitiesstartupweek.com/en-us/resource-library,200,text/html,40143,twincitiesstartupweek.com,ppt
20221107210227,https://www.twincitiesstartupweek.com/en-us/resource-library-2022,200,text/html,17439,twincitiesstartupweek.com,ppt
20221109230658,https://www.twincitiesstartupweek.com/en-us/resource-library-2022?hss_channel=tw-1017844990804971520,200,text/html,17432,twincitiesstartupweek.com,ppt
20221109230644,https://www.twincitiesstartupweek.com/en-us/resource-library-2022?utm_content=227500401&utm_medium=social&utm_source=twitter&hss_channel=tw-1017844990804971520,200,text/html,17456,twincitiesstartupweek.com,ppt
20221107210032,https://www.twincitiesstartupweek.com/en-us/resource-library-2022?hss_channel=tw-2508348145,200,text/html,17470,twincitiesstartupweek.com,ppt
20221107210018,https://www.twincitiesstartupweek.com/en-us/resource-library-2022?utm_campaign=TCSW%202022%20Content&utm_content=227350314&utm_medium=social&utm_source=twitter&hss_channel=tw-2508348145,200,text/html,17499,twincitiesstartupweek.com,ppt
20201104160035,https://www.twincitiesstartupweek.com/en-us/resource-library-register-lg,200,text/html,8628,twincitiesstartupweek.com,ppt
20201113055029,https://www.twincitiesstartupweek.com/en-us/resource-library-register-lg?hss_channel=tw-1017844990804971520,200,text/html,6725,twincitiesstartupweek.com,ppt
20201113010034,https://www.twincitiesstartupweek.com/en-us/resource-library-register-lg?utm_content=145669028&utm_medium=social&utm_source=twitter&hss_channel=tw-1017844990804971520,200,text/html,6751,twincitiesstartupweek.com,ppt
20201109173828,https://www.twincitiesstartupweek.com/en-us/resource-library-register-lg?hss_channel=tw-2508348145,200,text/html,6860,twincitiesstartupweek.com,ppt
20201109173739,https://www.twincitiesstartupweek.com/en-us/resource-library-register-lg?utm_campaign=TCSW%202020&utm_content=145541975&utm_medium=social&utm_source=twitter&hss_channel=tw-2508348145,200,text/html,6896,twincitiesstartupweek.com,ppt
20140725104402,http://twincitiesstartupweek.com:80/,200,text/html,6000,twincitiesstartupweek.com,pptx
20150215081945,http://twincitiesstartupweek.com/,200,text/html,2180,twincitiesstartupweek.com,pptx
20150218041200,http://twincitiesstartupweek.com:80/,200,text/html,2030,twincitiesstartupweek.com,pptx
20151218042715,http://twincitiesstartupweek.com/,200,text/html,4247,twincitiesstartupweek.com,pptx
20151230153608,http://twincitiesstartupweek.com:80/,200,text/html,4098,twincitiesstartupweek.com,pptx
20160111153708,http://twincitiesstartupweek.com/,200,text/html,4246,twincitiesstartupweek.com,pptx
20160304012716,http://twincitiesstartupweek.com:80/,200,text/html,4102,twincitiesstartupweek.com,pptx
20160311072322,http://twincitiesstartupweek.com/,200,text/html,4246,twincitiesstartupweek.com,pptx
20160404111516,http://twincitiesstartupweek.com:80/,200,text/html,4095,twincitiesstartupweek.com,pptx
20160612014448,http://twincitiesstartupweek.com/,200,text/html,3783,twincitiesstartupweek.com,pptx
20160701183706,http://twincitiesstartupweek.com:80/?,200,text/html,3646,twincitiesstartupweek.com,pptx
20160710104033,http://twincitiesstartupweek.com:80/,200,text/html,3642,twincitiesstartupweek.com,pptx
20160712013819,http://twincitiesstartupweek.com/,200,text/html,3784,twincitiesstartupweek.com,pptx
20160818021136,http://twincitiesstartupweek.com:80/,200,text/html,3645,twincitiesstartupweek.com,pptx
20160821031623,http://twincitiesstartupweek.com:80/?,200,text/html,3648,twincitiesstartupweek.com,pptx
20160912021231,http://twincitiesstartupweek.com/,200,text/html,6522,twincitiesstartupweek.com,pptx
20160927061309,http://twincitiesstartupweek.com:80/?,200,text/html,6378,twincitiesstartupweek.com,pptx
20161003125900,http://twincitiesstartupweek.com/,200,text/html,6525,twincitiesstartupweek.com,pptx
20161011082428,http://twincitiesstartupweek.com:80/,200,text/html,6379,twincitiesstartupweek.com,pptx
20161012014845,http://twincitiesstartupweek.com/,200,text/html,6520,twincitiesstartupweek.com,pptx
20161024214739,http://twincitiesstartupweek.com:80/,200,text/html,6376,twincitiesstartupweek.com,pptx
20161029091548,http://twincitiesstartupweek.com:80/?,200,text/html,6381,twincitiesstartupweek.com,pptx
20170210011321,http://twincitiesstartupweek.com/,200,text/html,6698,twincitiesstartupweek.com,pptx
20170312111311,http://twincitiesstartupweek.com:80/,200,text/html,6559,twincitiesstartupweek.com,pptx
20170525082254,http://twincitiesstartupweek.com/,200,text/html,6707,twincitiesstartupweek.com,pptx
20170612234432,http://twincitiesstartupweek.com:80/,200,text/html,6559,twincitiesstartupweek.com,pptx
20170621145942,http://twincitiesstartupweek.com/,200,text/html,6705,twincitiesstartupweek.com,pptx
20170716000154,http://twincitiesstartupweek.com:80/,200,text/html,6908,twincitiesstartupweek.com,pptx
20170912004926,http://twincitiesstartupweek.com:80/?,200,text/html,8143,twincitiesstartupweek.com,pptx
20170916102137,http://twincitiesstartupweek.com/,200,text/html,8316,twincitiesstartupweek.com,pptx
20170929052910,http://twincitiesstartupweek.com:80/,200,text/html,8237,twincitiesstartupweek.com,pptx
20171006002238,http://twincitiesstartupweek.com/,200,text/html,8384,twincitiesstartupweek.com,pptx
20171009145010,http://twincitiesstartupweek.com:80/,200,text/html,8267,twincitiesstartupweek.com,pptx
20171224200334,http://twincitiesstartupweek.com/,200,text/html,8451,twincitiesstartupweek.com,pptx
20180125145917,http://twincitiesstartupweek.com:80/,200,text/html,8305,twincitiesstartupweek.com,pptx
20180323221854,http://twincitiesstartupweek.com/,200,text/html,8521,twincitiesstartupweek.com,pptx
20180822052646,https://twincitiesstartupweek.com/,200,text/html,8953,twincitiesstartupweek.com,pptx
20190818162458,https://www.twincitiesstartupweek.com/,200,text/html,9953,twincitiesstartupweek.com,pptx
20190917213238,https://twincitiesstartupweek.com/,200,text/html,9524,twincitiesstartupweek.com,pptx
20191120112602,https://www.twincitiesstartupweek.com/,200,text/html,7887,twincitiesstartupweek.com,pptx
20191210171623,https://twincitiesstartupweek.com/,200,text/html,7878,twincitiesstartupweek.com,pptx
20200906213702,https://www.twincitiesstartupweek.com/,200,text/html,13424,twincitiesstartupweek.com,pptx
20220122021134,https://www.twincitiesstartupweek.com,200,text/html,18405,twincitiesstartupweek.com,pptx
20220221160809,https://www.twincitiesstartupweek.com/,200,text/html,15012,twincitiesstartupweek.com,pptx
20220522070215,https://www.twincitiesstartupweek.com,200,text/html,16374,twincitiesstartupweek.com,pptx
20220522080857,https://www.twincitiesstartupweek.com/,200,text/html,16376,twincitiesstartupweek.com,pptx
20220705183722,https://www.twincitiesstartupweek.com,200,text/html,16249,twincitiesstartupweek.com,pptx
20220727163803,https://www.twincitiesstartupweek.com/,200,text/html,13745,twincitiesstartupweek.com,pptx
20220818164532,https://www.twincitiesstartupweek.com,200,text/html,16490,twincitiesstartupweek.com,pptx
20220901192255,https://www.twincitiesstartupweek.com/,200,text/html,11613,twincitiesstartupweek.com,pptx
20220924222920,https://www.twincitiesstartupweek.com,200,text/html,14553,twincitiesstartupweek.com,pptx
20220926072037,https://www.twincitiesstartupweek.com/,200,text/html,14118,twincitiesstartupweek.com,pptx
20221203020914,https://www.twincitiesstartupweek.com,200,text/html,15448,twincitiesstartupweek.com,pptx
20230103063958,https://www.twincitiesstartupweek.com/,200,text/html,15032,twincitiesstartupweek.com,pptx
20230129085724,https://www.twincitiesstartupweek.com,200,text/html,15459,twincitiesstartupweek.com,pptx
20230129093803,https://www.twincitiesstartupweek.com/,200,text/html,15458,twincitiesstartupweek.com,pptx
20220705193309,https://www.twincitiesstartupweek.com/?hsLang=en&__hstc=178127162.43520982a7c7a054a6448ab657d75c2b.1652279224849.1652279224849.1652279224849.1&__hssc=178127162.2.1652279224849&__hsfp=187408764,200,text/html,16317,twincitiesstartupweek.com,pptx
20200924043021,https://www.twincitiesstartupweek.com/?__hssc=244370202.1.1597419853349&__hstc=244370202.97707771ef1fb508492b2741138a7889.1597419853348.1597419853349.1597419853349.1&__hsfp=2558791374&hsCtaTracking=f0434eae-a119-4504-8594-7bfd98701734%7Ce6e8b5f2-2447-4ede-ab6e-517226db8005,200,text/html,13681,twincitiesstartupweek.com,pptx
20221203021658,https://www.twincitiesstartupweek.com/?utm_campaign=TCSW%202022%20Content&utm_medium=email&_hsmi=223348456&_hsenc=p2ANqtz--hlQT6E_jEHOjDBZ1lja11_R8EzkysRf7vcrrFMALNhK5CZFgzdD5YZ4O3fo65o5eB8-A1Tsp3pouA4myIMxmzjDl41A&utm_content=223348456&utm_source=hs_email,200,text/html,15612,twincitiesstartupweek.com,pptx
20230129101402,https://www.twincitiesstartupweek.com/?hsCtaTracking=0a004ba8-0d84-43ba-abc6-38f9d696306d%7C18bd95aa-6052-4cf9-8eff-7631ecfe093e,200,text/html,15510,twincitiesstartupweek.com,pptx
20220522193008,https://www.twincitiesstartupweek.com?hsLang=en,200,text/html,16380,twincitiesstartupweek.com,pptx
20220727163707,https://www.twincitiesstartupweek.com/?hss_channel=tw-1017844990804971520,200,text/html,13741,twincitiesstartupweek.com,pptx
20220727163711,https://www.twincitiesstartupweek.com/?utm_content=215700059&utm_medium=social&utm_source=twitter&hss_channel=tw-1017844990804971520,200,text/html,13736,twincitiesstartupweek.com,pptx
20220830131802,https://www.twincitiesstartupweek.com/?utm_content=218970390&utm_medium=social&utm_source=twitter&hss_channel=tw-1017844990804971520,200,text/html,12871,twincitiesstartupweek.com,pptx
20220901221121,https://www.twincitiesstartupweek.com/?utm_content=219214345&utm_medium=social&utm_source=twitter&hss_channel=tw-1017844990804971520,200,text/html,11596,twincitiesstartupweek.com,pptx
20220916131754,https://www.twincitiesstartupweek.com/?utm_content=221177150&utm_medium=social&utm_source=twitter&hss_channel=tw-1017844990804971520,200,text/html,11624,twincitiesstartupweek.com,pptx
20190521054708,https://twincitiesstartupweek.com/?utm_content=88241884&utm_medium=social&utm_source=twitter&hss_channel=tw-2508348145,200,text/html,9723,twincitiesstartupweek.com,pptx
20191020185355,https://twincitiesstartupweek.com/?mc_cid=ae848009ce&mc_eid=%5BUNIQID%5D,200,text/html,7929,twincitiesstartupweek.com,pptx
20191119180007,https://twincitiesstartupweek.com/?utm_source=Dispatch+Designees&utm_campaign=9a87fbf371-_Minnesota_Rising_Dispatch_+May_2018_COPY_01&utm_medium=email&utm_term=0_8c9f444489-9a87fbf371-,200,text/html,7971,twincitiesstartupweek.com,pptx
20211023004204,https://www.twincitiesstartupweek.com/?utm_campaign=IoT%2BWeekly%2BNews&utm_medium=web&utm_source=IoT_Weekly_News_153,200,text/html,16924,twincitiesstartupweek.com,pptx
20190921023936,https://twincitiesstartupweek.com/?utm_content=&utm_medium=email&utm_name=&utm_source=govdelivery&utm_term=,200,text/html,9965,twincitiesstartupweek.com,pptx
20220504130935,https://www.twincitiesstartupweek.com/_hcms/forms/v2.js,200,application/javascript,142445,twincitiesstartupweek.com,pptx
20150702101644,http://twincitiesstartupweek.com/apple-touch-icon-114x114.png,200,image/png,8807,twincitiesstartupweek.com,pptx
20180708072334,https://twincitiesstartupweek.com/apple-touch-icon-114x114.png,200,image/png,8933,twincitiesstartupweek.com,pptx
20150702101549,http://twincitiesstartupweek.com/apple-touch-icon-120x120.png,200,image/png,8899,twincitiesstartupweek.com,pptx
20180708041607,https://twincitiesstartupweek.com/apple-touch-icon-120x120.png,200,image/png,9025,twincitiesstartupweek.com,pptx
20150702101619,http://twincitiesstartupweek.com/apple-touch-icon-144x144.png,200,image/png,10001,twincitiesstartupweek.com,pptx
20180708051442,https://twincitiesstartupweek.com/apple-touch-icon-144x144.png,200,image/png,10129,twincitiesstartupweek.com,pptx
20150702101721,http://twincitiesstartupweek.com/apple-touch-icon-152x152.png,200,image/png,12683,twincitiesstartupweek.com,pptx
20180708082825,https://twincitiesstartupweek.com/apple-touch-icon-152x152.png,200,image/png,12811,twincitiesstartupweek.com,pptx
20150702101540,http://twincitiesstartupweek.com/apple-touch-icon-57x57.png,200,image/png,3654,twincitiesstartupweek.com,pptx
20180708042816,https://twincitiesstartupweek.com/apple-touch-icon-57x57.png,200,image/png,3777,twincitiesstartupweek.com,pptx
20150702101636,http://twincitiesstartupweek.com/apple-touch-icon-72x72.png,200,image/png,4554,twincitiesstartupweek.com,pptx
20180708054243,https://twincitiesstartupweek.com/apple-touch-icon-72x72.png,200,image/png,4678,twincitiesstartupweek.com,pptx
20150702101632,http://twincitiesstartupweek.com/apple-touch-icon-76x76.png,200,image/png,5157,twincitiesstartupweek.com,pptx
20180708055936,https://twincitiesstartupweek.com/apple-touch-icon-76x76.png,200,image/png,5283,twincitiesstartupweek.com,pptx
20150702101730,http://twincitiesstartupweek.com/apple-touch-icon.png,200,image/png,3648,twincitiesstartupweek.com,pptx
20180708083621,https://twincitiesstartupweek.com/apple-touch-icon.png,200,image/png,3774,twincitiesstartupweek.com,pptx
20211013144642,https://www.twincitiesstartupweek.com/arts-culture,200,text/html,10570,twincitiesstartupweek.com,pptx
20210516053858,https://www.twincitiesstartupweek.com/en-us/resource-library,200,text/html,40143,twincitiesstartupweek.com,pptx
20221107210227,https://www.twincitiesstartupweek.com/en-us/resource-library-2022,200,text/html,17439,twincitiesstartupweek.com,pptx
20221109230658,https://www.twincitiesstartupweek.com/en-us/resource-library-2022?hss_channel=tw-1017844990804971520,200,text/html,17432,twincitiesstartupweek.com,pptx
20221109230644,https://www.twincitiesstartupweek.com/en-us/resource-library-2022?utm_content=227500401&utm_medium=social&utm_source=twitter&hss_channel=tw-1017844990804971520,200,text/html,17456,twincitiesstartupweek.com,pptx
20221107210032,https://www.twincitiesstartupweek.com/en-us/resource-library-2022?hss_channel=tw-2508348145,200,text/html,17470,twincitiesstartupweek.com,pptx
20221107210018,https://www.twincitiesstartupweek.com/en-us/resource-library-2022?utm_campaign=TCSW%202022%20Content&utm_content=227350314&utm_medium=social&utm_source=twitter&hss_channel=tw-2508348145,200,text/html,17499,twincitiesstartupweek.com,pptx
20201104160035,https://www.twincitiesstartupweek.com/en-us/resource-library-register-lg,200,text/html,8628,twincitiesstartupweek.com,pptx
20201113055029,https://www.twincitiesstartupweek.com/en-us/resource-library-register-lg?hss_channel=tw-1017844990804971520,200,text/html,6725,twincitiesstartupweek.com,pptx
20201113010034,https://www.twincitiesstartupweek.com/en-us/resource-library-register-lg?utm_content=145669028&utm_medium=social&utm_source=twitter&hss_channel=tw-1017844990804971520,200,text/html,6751,twincitiesstartupweek.com,pptx
20201109173828,https://www.twincitiesstartupweek.com/en-us/resource-library-register-lg?hss_channel=tw-2508348145,200,text/html,6860,twincitiesstartupweek.com,pptx
20201109173739,https://www.twincitiesstartupweek.com/en-us/resource-library-register-lg?utm_campaign=TCSW%202020&utm_content=145541975&utm_medium=social&utm_source=twitter&hss_channel=tw-2508348145,200,text/html,6896,twincitiesstartupweek.com,pptx
20140725104402,http://twincitiesstartupweek.com:80/,200,text/html,6000,twincitiesstartupweek.com,doc
20150215081945,http://twincitiesstartupweek.com/,200,text/html,2180,twincitiesstartupweek.com,doc
20150218041200,http://twincitiesstartupweek.com:80/,200,text/html,2030,twincitiesstartupweek.com,doc
20151218042715,http://twincitiesstartupweek.com/,200,text/html,4247,twincitiesstartupweek.com,doc
20151230153608,http://twincitiesstartupweek.com:80/,200,text/html,4098,twincitiesstartupweek.com,doc
20160111153708,http://twincitiesstartupweek.com/,200,text/html,4246,twincitiesstartupweek.com,doc
20160304012716,http://twincitiesstartupweek.com:80/,200,text/html,4102,twincitiesstartupweek.com,doc
20160311072322,http://twincitiesstartupweek.com/,200,text/html,4246,twincitiesstartupweek.com,doc
20160404111516,http://twincitiesstartupweek.com:80/,200,text/html,4095,twincitiesstartupweek.com,doc
20160612014448,http://twincitiesstartupweek.com/,200,text/html,3783,twincitiesstartupweek.com,doc
20160701183706,http://twincitiesstartupweek.com:80/?,200,text/html,3646,twincitiesstartupweek.com,doc
20160710104033,http://twincitiesstartupweek.com:80/,200,text/html,3642,twincitiesstartupweek.com,doc
20160712013819,http://twincitiesstartupweek.com/,200,text/html,3784,twincitiesstartupweek.com,doc
20160818021136,http://twincitiesstartupweek.com:80/,200,text/html,3645,twincitiesstartupweek.com,doc
20160821031623,http://twincitiesstartupweek.com:80/?,200,text/html,3648,twincitiesstartupweek.com,doc
20160912021231,http://twincitiesstartupweek.com/,200,text/html,6522,twincitiesstartupweek.com,doc
20160927061309,http://twincitiesstartupweek.com:80/?,200,text/html,6378,twincitiesstartupweek.com,doc
20161003125900,http://twincitiesstartupweek.com/,200,text/html,6525,twincitiesstartupweek.com,doc
20161011082428,http://twincitiesstartupweek.com:80/,200,text/html,6379,twincitiesstartupweek.com,doc
20161012014845,http://twincitiesstartupweek.com/,200,text/html,6520,twincitiesstartupweek.com,doc
20161024214739,http://twincitiesstartupweek.com:80/,200,text/html,6376,twincitiesstartupweek.com,doc
20161029091548,http://twincitiesstartupweek.com:80/?,200,text/html,6381,twincitiesstartupweek.com,doc
20170210011321,http://twincitiesstartupweek.com/,200,text/html,6698,twincitiesstartupweek.com,doc
20170312111311,http://twincitiesstartupweek.com:80/,200,text/html,6559,twincitiesstartupweek.com,doc
20170525082254,http://twincitiesstartupweek.com/,200,text/html,6707,twincitiesstartupweek.com,doc
20170612234432,http://twincitiesstartupweek.com:80/,200,text/html,6559,twincitiesstartupweek.com,doc
20170621145942,http://twincitiesstartupweek.com/,200,text/html,6705,twincitiesstartupweek.com,doc
20170716000154,http://twincitiesstartupweek.com:80/,200,text/html,6908,twincitiesstartupweek.com,doc
20170912004926,http://twincitiesstartupweek.com:80/?,200,text/html,8143,twincitiesstartupweek.com,doc
20170916102137,http://twincitiesstartupweek.com/,200,text/html,8316,twincitiesstartupweek.com,doc
20170929052910,http://twincitiesstartupweek.com:80/,200,text/html,8237,twincitiesstartupweek.com,doc
20171006002238,http://twincitiesstartupweek.com/,200,text/html,8384,twincitiesstartupweek.com,doc
20171009145010,http://twincitiesstartupweek.com:80/,200,text/html,8267,twincitiesstartupweek.com,doc
20171224200334,http://twincitiesstartupweek.com/,200,text/html,8451,twincitiesstartupweek.com,doc
20180125145917,http://twincitiesstartupweek.com:80/,200,text/html,8305,twincitiesstartupweek.com,doc
20180323221854,http://twincitiesstartupweek.com/,200,text/html,8521,twincitiesstartupweek.com,doc
20180822052646,https://twincitiesstartupweek.com/,200,text/html,8953,twincitiesstartupweek.com,doc
20190818162458,https://www.twincitiesstartupweek.com/,200,text/html,9953,twincitiesstartupweek.com,doc
20190917213238,https://twincitiesstartupweek.com/,200,text/html,9524,twincitiesstartupweek.com,doc
20191120112602,https://www.twincitiesstartupweek.com/,200,text/html,7887,twincitiesstartupweek.com,doc
20191210171623,https://twincitiesstartupweek.com/,200,text/html,7878,twincitiesstartupweek.com,doc
20200906213702,https://www.twincitiesstartupweek.com/,200,text/html,13424,twincitiesstartupweek.com,doc
20220122021134,https://www.twincitiesstartupweek.com,200,text/html,18405,twincitiesstartupweek.com,doc
20220221160809,https://www.twincitiesstartupweek.com/,200,text/html,15012,twincitiesstartupweek.com,doc
20220522070215,https://www.twincitiesstartupweek.com,200,text/html,16374,twincitiesstartupweek.com,doc
20220522080857,https://www.twincitiesstartupweek.com/,200,text/html,16376,twincitiesstartupweek.com,doc
20220705183722,https://www.twincitiesstartupweek.com,200,text/html,16249,twincitiesstartupweek.com,doc
20220727163803,https://www.twincitiesstartupweek.com/,200,text/html,13745,twincitiesstartupweek.com,doc
20220818164532,https://www.twincitiesstartupweek.com,200,text/html,16490,twincitiesstartupweek.com,doc
20220901192255,https://www.twincitiesstartupweek.com/,200,text/html,11613,twincitiesstartupweek.com,doc
20220924222920,https://www.twincitiesstartupweek.com,200,text/html,14553,twincitiesstartupweek.com,doc
20220926072037,https://www.twincitiesstartupweek.com/,200,text/html,14118,twincitiesstartupweek.com,doc
20221203020914,https://www.twincitiesstartupweek.com,200,text/html,15448,twincitiesstartupweek.com,doc
20230103063958,https://www.twincitiesstartupweek.com/,200,text/html,15032,twincitiesstartupweek.com,doc
20230129085724,https://www.twincitiesstartupweek.com,200,text/html,15459,twincitiesstartupweek.com,doc
20230129093803,https://www.twincitiesstartupweek.com/,200,text/html,15458,twincitiesstartupweek.com,doc
20220705193309,https://www.twincitiesstartupweek.com/?hsLang=en&__hstc=178127162.43520982a7c7a054a6448ab657d75c2b.1652279224849.1652279224849.1652279224849.1&__hssc=178127162.2.1652279224849&__hsfp=187408764,200,text/html,16317,twincitiesstartupweek.com,doc
20200924043021,https://www.twincitiesstartupweek.com/?__hssc=244370202.1.1597419853349&__hstc=244370202.97707771ef1fb508492b2741138a7889.1597419853348.1597419853349.1597419853349.1&__hsfp=2558791374&hsCtaTracking=f0434eae-a119-4504-8594-7bfd98701734%7Ce6e8b5f2-2447-4ede-ab6e-517226db8005,200,text/html,13681,twincitiesstartupweek.com,doc
20221203021658,https://www.twincitiesstartupweek.com/?utm_campaign=TCSW%202022%20Content&utm_medium=email&_hsmi=223348456&_hsenc=p2ANqtz--hlQT6E_jEHOjDBZ1lja11_R8EzkysRf7vcrrFMALNhK5CZFgzdD5YZ4O3fo65o5eB8-A1Tsp3pouA4myIMxmzjDl41A&utm_content=223348456&utm_source=hs_email,200,text/html,15612,twincitiesstartupweek.com,doc
20230129101402,https://www.twincitiesstartupweek.com/?hsCtaTracking=0a004ba8-0d84-43ba-abc6-38f9d696306d%7C18bd95aa-6052-4cf9-8eff-7631ecfe093e,200,text/html,15510,twincitiesstartupweek.com,doc
20220522193008,https://www.twincitiesstartupweek.com?hsLang=en,200,text/html,16380,twincitiesstartupweek.com,doc
20220727163707,https://www.twincitiesstartupweek.com/?hss_channel=tw-1017844990804971520,200,text/html,13741,twincitiesstartupweek.com,doc
20220727163711,https://www.twincitiesstartupweek.com/?utm_content=215700059&utm_medium=social&utm_source=twitter&hss_channel=tw-1017844990804971520,200,text/html,13736,twincitiesstartupweek.com,doc
20220830131802,https://www.twincitiesstartupweek.com/?utm_content=218970390&utm_medium=social&utm_source=twitter&hss_channel=tw-1017844990804971520,200,text/html,12871,twincitiesstartupweek.com,doc
20220901221121,https://www.twincitiesstartupweek.com/?utm_content=219214345&utm_medium=social&utm_source=twitter&hss_channel=tw-1017844990804971520,200,text/html,11596,twincitiesstartupweek.com,doc
20220916131754,https://www.twincitiesstartupweek.com/?utm_content=221177150&utm_medium=social&utm_source=twitter&hss_channel=tw-1017844990804971520,200,text/html,11624,twincitiesstartupweek.com,doc
20190521054708,https://twincitiesstartupweek.com/?utm_content=88241884&utm_medium=social&utm_source=twitter&hss_channel=tw-2508348145,200,text/html,9723,twincitiesstartupweek.com,doc
20191020185355,https://twincitiesstartupweek.com/?mc_cid=ae848009ce&mc_eid=%5BUNIQID%5D,200,text/html,7929,twincitiesstartupweek.com,doc
20191119180007,https://twincitiesstartupweek.com/?utm_source=Dispatch+Designees&utm_campaign=9a87fbf371-_Minnesota_Rising_Dispatch_+May_2018_COPY_01&utm_medium=email&utm_term=0_8c9f444489-9a87fbf371-,200,text/html,7971,twincitiesstartupweek.com,doc
20211023004204,https://www.twincitiesstartupweek.com/?utm_campaign=IoT%2BWeekly%2BNews&utm_medium=web&utm_source=IoT_Weekly_News_153,200,text/html,16924,twincitiesstartupweek.com,doc
20190921023936,https://twincitiesstartupweek.com/?utm_content=&utm_medium=email&utm_name=&utm_source=govdelivery&utm_term=,200,text/html,9965,twincitiesstartupweek.com,doc
20220504130935,https://www.twincitiesstartupweek.com/_hcms/forms/v2.js,200,application/javascript,142445,twincitiesstartupweek.com,doc
20150702101644,http://twincitiesstartupweek.com/apple-touch-icon-114x114.png,200,image/png,8807,twincitiesstartupweek.com,doc
20180708072334,https://twincitiesstartupweek.com/apple-touch-icon-114x114.png,200,image/png,8933,twincitiesstartupweek.com,doc
20150702101549,http://twincitiesstartupweek.com/apple-touch-icon-120x120.png,200,image/png,8899,twincitiesstartupweek.com,doc
20180708041607,https://twincitiesstartupweek.com/apple-touch-icon-120x120.png,200,image/png,9025,twincitiesstartupweek.com,doc
20150702101619,http://twincitiesstartupweek.com/apple-touch-icon-144x144.png,200,image/png,10001,twincitiesstartupweek.com,doc
20180708051442,https://twincitiesstartupweek.com/apple-touch-icon-144x144.png,200,image/png,10129,twincitiesstartupweek.com,doc
20150702101721,http://twincitiesstartupweek.com/apple-touch-icon-152x152.png,200,image/png,12683,twincitiesstartupweek.com,doc
20180708082825,https://twincitiesstartupweek.com/apple-touch-icon-152x152.png,200,image/png,12811,twincitiesstartupweek.com,doc
20150702101540,http://twincitiesstartupweek.com/apple-touch-icon-57x57.png,200,image/png,3654,twincitiesstartupweek.com,doc
20180708042816,https://twincitiesstartupweek.com/apple-touch-icon-57x57.png,200,image/png,3777,twincitiesstartupweek.com,doc
20150702101636,http://twincitiesstartupweek.com/apple-touch-icon-72x72.png,200,image/png,4554,twincitiesstartupweek.com,doc
20180708054243,https://twincitiesstartupweek.com/apple-touch-icon-72x72.png,200,image/png,4678,twincitiesstartupweek.com,doc
20150702101632,http://twincitiesstartupweek.com/apple-touch-icon-76x76.png,200,image/png,5157,twincitiesstartupweek.com,doc
20180708055936,https://twincitiesstartupweek.com/apple-touch-icon-76x76.png,200,image/png,5283,twincitiesstartupweek.com,doc
20150702101730,http://twincitiesstartupweek.com/apple-touch-icon.png,200,image/png,3648,twincitiesstartupweek.com,doc
20180708083621,https://twincitiesstartupweek.com/apple-touch-icon.png,200,image/png,3774,twincitiesstartupweek.com,doc
20211013144642,https://www.twincitiesstartupweek.com/arts-culture,200,text/html,10570,twincitiesstartupweek.com,doc
20210516053858,https://www.twincitiesstartupweek.com/en-us/resource-library,200,text/html,40143,twincitiesstartupweek.com,doc
20221107210227,https://www.twincitiesstartupweek.com/en-us/resource-library-2022,200,text/html,17439,twincitiesstartupweek.com,doc
20221109230658,https://www.twincitiesstartupweek.com/en-us/resource-library-2022?hss_channel=tw-1017844990804971520,200,text/html,17432,twincitiesstartupweek.com,doc
20221109230644,https://www.twincitiesstartupweek.com/en-us/resource-library-2022?utm_content=227500401&utm_medium=social&utm_source=twitter&hss_channel=tw-1017844990804971520,200,text/html,17456,twincitiesstartupweek.com,doc
